date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1767,0.5
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,UGX,19119,5.37
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,milk and dairy,Milk (fresh),758,L,actual,Retail,UGX,1911,0.54
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,miscellaneous food,Salt,185,KG,actual,Retail,UGX,1600,0.45
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Basin,987,Unit,actual,Retail,UGX,4834,1.36
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Batteries,990,Pair,actual,Retail,UGX,1885,0.53
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Charcoal,446,KG,actual,Retail,UGX,1306,0.37
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Exercise Book (48 pages),991,Unit,actual,Retail,UGX,833,0.23
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Firewood,804,KG,actual,Retail,UGX,407,0.11
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Hoe,992,Unit,actual,Retail,UGX,9889,2.78
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Jerrycan (20 L),988,Unit,actual,Retail,UGX,5472,1.54
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Jerrycan (5 L),989,Unit,actual,Retail,UGX,2389,0.67
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Laundry soap,540,KG,actual,Retail,UGX,4100,1.15
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Mug (plastic),996,Unit,actual,Retail,UGX,972,0.27
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Nails,999,KG,actual,Retail,UGX,6722,1.89
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Panga,993,Unit,actual,Retail,UGX,7042,1.98
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Pen,994,Unit,actual,Retail,UGX,594,0.17
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Pencil,995,Unit,actual,Retail,UGX,234,0.066
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Plate (plastic),997,Unit,actual,Retail,UGX,1056,0.3
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Pole,998,Unit,actual,Retail,UGX,6056,1.7
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Rope,1003,Unit,actual,Retail,UGX,2006,0.56
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Sanitary pads,538,Packet,actual,Retail,UGX,2983,0.84
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Serving spoon,1004,Unit,actual,Retail,UGX,2195,0.62
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Torch,1005,Unit,actual,Retail,UGX,583,0.16
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Underwear,1002,Unit,actual,Retail,UGX,3667,1.03
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,non-food,Wooden mingle,1006,Unit,actual,Retail,UGX,1319,0.37
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7750,2.18
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1100,0.31
2025-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,UGX,1470,0.41
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,563,0.16
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2450,0.69
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,4750,1.33
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1800,0.51
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,UGX,15067,4.23
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,milk and dairy,Milk (fresh),758,L,actual,Retail,UGX,1800,0.51
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,miscellaneous food,Salt,185,KG,actual,Retail,UGX,1800,0.51
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Batteries,990,Pair,actual,Retail,UGX,2000,0.56
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Charcoal,446,KG,actual,Retail,UGX,1098,0.31
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Exercise Book (48 pages),991,Unit,actual,Retail,UGX,578,0.16
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Firewood,804,KG,actual,Retail,UGX,284,0.08
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Hoe,992,Unit,actual,Retail,UGX,10667,3
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Jerrycan (20 L),988,Unit,actual,Retail,UGX,8333,2.34
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Jerrycan (5 L),989,Unit,actual,Retail,UGX,2125,0.6
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Laundry soap,540,KG,actual,Retail,UGX,4375,1.23
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Mug (plastic),996,Unit,actual,Retail,UGX,945,0.27
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Nails,999,KG,actual,Retail,UGX,6000,1.68
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Panga,993,Unit,actual,Retail,UGX,9500,2.67
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Pen,994,Unit,actual,Retail,UGX,667,0.19
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Pencil,995,Unit,actual,Retail,UGX,200,0.056
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Plate (plastic),997,Unit,actual,Retail,UGX,1000,0.28
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Pole,998,Unit,actual,Retail,UGX,8833,2.48
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Rope,1003,Unit,actual,Retail,UGX,1639,0.46
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Sanitary pads,538,Packet,actual,Retail,UGX,2679,0.75
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Serving spoon,1004,Unit,actual,Retail,UGX,2031,0.57
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Torch,1005,Unit,actual,Retail,UGX,802,0.23
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Underwear,1002,Unit,actual,Retail,UGX,2917,0.82
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,non-food,Wooden mingle,1006,Unit,actual,Retail,UGX,1083,0.3
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,8000,2.25
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1000,0.28
2025-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,UGX,1445,0.41
2025-12-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1500,0.42
2025-12-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1863,0.52
2025-12-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2000,0.56
2025-12-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Millet,73,KG,actual,Retail,UGX,3000,0.84
2025-12-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7475,2.1
2025-12-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4000,1.12
2025-12-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2500,0.7
2025-12-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1250,0.35
2025-12-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2120,0.6
2025-12-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2460,0.69
2025-12-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1385,0.39
2025-12-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7980,2.24
2025-12-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3000,0.84
2025-12-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1800,0.51
2025-12-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3100,0.87
2025-12-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2300,0.65
2025-12-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1030,0.29
2025-12-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,8000,2.25
2025-12-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3690,1.04
2025-12-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2000,0.56
2025-12-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2250,0.63
2025-12-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3125,0.88
2025-12-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,cereals and tubers,Millet,73,KG,actual,Retail,UGX,5500,1.54
2025-12-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,3813,1.07
2025-12-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4250,1.19
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,805,0.23
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1828,0.51
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2750,0.77
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,4417,1.24
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,3000,0.84
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,UGX,27938,7.85
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,miscellaneous food,Salt,185,KG,actual,Retail,UGX,1822,0.51
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Basin,987,Unit,actual,Retail,UGX,4833,1.36
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Batteries,990,Pair,actual,Retail,UGX,2167,0.61
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Charcoal,446,KG,actual,Retail,UGX,558,0.16
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Exercise Book (48 pages),991,Unit,actual,Retail,UGX,500,0.14
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Firewood,804,KG,actual,Retail,UGX,263,0.074
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Hoe,992,Unit,actual,Retail,UGX,10611,2.98
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Jerrycan (20 L),988,Unit,actual,Retail,UGX,8778,2.47
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Jerrycan (5 L),989,Unit,actual,Retail,UGX,3444,0.97
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Laundry soap,540,KG,actual,Retail,UGX,4986,1.4
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Mug (plastic),996,Unit,actual,Retail,UGX,889,0.25
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Nails,999,KG,actual,Retail,UGX,6583,1.85
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Panga,993,Unit,actual,Retail,UGX,7250,2.04
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Pen,994,Unit,actual,Retail,UGX,617,0.17
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Pencil,995,Unit,actual,Retail,UGX,200,0.056
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Plate (plastic),997,Unit,actual,Retail,UGX,1000,0.28
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Pole,998,Unit,actual,Retail,UGX,10444,2.93
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Rope,1003,Unit,actual,Retail,UGX,1979,0.56
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Sanitary pads,538,Packet,actual,Retail,UGX,3000,0.84
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Serving spoon,1004,Unit,actual,Retail,UGX,2448,0.69
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Torch,1005,Unit,actual,Retail,UGX,889,0.25
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Underwear,1002,Unit,actual,Retail,UGX,5000,1.4
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,non-food,Wooden mingle,1006,Unit,actual,Retail,UGX,1292,0.36
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,9000,2.53
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2189,0.61
2025-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,UGX,2265,0.64
2025-12-15,Kasese,Busongora,Kasese,6149,0.17,30.07,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,886,0.25
2025-12-15,Kasese,Busongora,Kasese,6149,0.17,30.07,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2000,0.56
2025-12-15,Kasese,Busongora,Kasese,6149,0.17,30.07,cereals and tubers,Millet,73,KG,actual,Retail,UGX,3000,0.84
2025-12-15,Kasese,Busongora,Kasese,6149,0.17,30.07,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2629,0.74
2025-12-15,Kasese,Busongora,Kasese,6149,0.17,30.07,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,8000,2.25
2025-12-15,Kasese,Busongora,Kasese,6149,0.17,30.07,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5000,1.4
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,847,0.24
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1517,0.43
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2450,0.69
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,4667,1.31
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2167,0.61
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,UGX,27407,7.7
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,milk and dairy,Milk (fresh),758,L,actual,Retail,UGX,1889,0.53
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,miscellaneous food,Salt,185,KG,actual,Retail,UGX,1400,0.39
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Basin,987,Unit,actual,Retail,UGX,5000,1.4
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Batteries,990,Pair,actual,Retail,UGX,2417,0.68
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Charcoal,446,KG,actual,Retail,UGX,773,0.22
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Exercise Book (48 pages),991,Unit,actual,Retail,UGX,511,0.14
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Firewood,804,KG,actual,Retail,UGX,381,0.11
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Hoe,992,Unit,actual,Retail,UGX,11278,3.17
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Jerrycan (20 L),988,Unit,actual,Retail,UGX,7833,2.2
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Jerrycan (5 L),989,Unit,actual,Retail,UGX,2778,0.78
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Laundry soap,540,KG,actual,Retail,UGX,4317,1.21
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Mug (plastic),996,Unit,actual,Retail,UGX,633,0.18
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Nails,999,KG,actual,Retail,UGX,6139,1.72
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Panga,993,Unit,actual,Retail,UGX,8611,2.42
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Pen,994,Unit,actual,Retail,UGX,500,0.14
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Pencil,995,Unit,actual,Retail,UGX,211,0.059
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Plate (plastic),997,Unit,actual,Retail,UGX,1000,0.28
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Rope,1003,Unit,actual,Retail,UGX,3333,0.94
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Sanitary pads,538,Packet,actual,Retail,UGX,2583,0.73
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Serving spoon,1004,Unit,actual,Retail,UGX,2375,0.67
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Torch,1005,Unit,actual,Retail,UGX,1000,0.28
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Underwear,1002,Unit,actual,Retail,UGX,2194,0.62
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,non-food,Wooden mingle,1006,Unit,actual,Retail,UGX,1361,0.38
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7500,2.11
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3083,0.87
2025-12-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,UGX,4056,1.14
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,1023,0.29
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1728,0.49
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3000,0.84
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,4778,1.34
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2139,0.6
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,UGX,23657,6.64
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,milk and dairy,Milk (fresh),758,L,actual,Retail,UGX,2000,0.56
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,miscellaneous food,Salt,185,KG,actual,Retail,UGX,2000,0.56
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Basin,987,Unit,actual,Retail,UGX,4917,1.38
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Batteries,990,Pair,actual,Retail,UGX,1458,0.41
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Charcoal,446,KG,actual,Retail,UGX,1375,0.39
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Exercise Book (48 pages),991,Unit,actual,Retail,UGX,728,0.2
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Firewood,804,KG,actual,Retail,UGX,378,0.11
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Hoe,992,Unit,actual,Retail,UGX,10656,2.99
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Jerrycan (20 L),988,Unit,actual,Retail,UGX,7944,2.23
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Jerrycan (5 L),989,Unit,actual,Retail,UGX,4345,1.22
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Laundry soap,540,KG,actual,Retail,UGX,3953,1.11
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Mug (plastic),996,Unit,actual,Retail,UGX,687,0.19
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Nails,999,KG,actual,Retail,UGX,6433,1.81
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Panga,993,Unit,actual,Retail,UGX,8489,2.38
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Pen,994,Unit,actual,Retail,UGX,532,0.15
2025-12-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,non-food,Pencil,995,Unit,actual,Retail,UGX,200,0.056
